0.96,0.97,0.98,0.99,1
0.9575000000000001,0.9575000000000001,0.9575000000000001,0.9575000000000001,0.9575000000000001
0.906,0.906,0.906,0.906,0.906
0.8605,0.8605,0.8605,0.8605,0.8605
0.7915,0.7915,0.7915,0.7915,0.7915
0.015411035007422436,0.015411035007422436,0.015411035007422436,0.015411035007422436,0.015411035007422436
0.007516648189186449,0.007516648189186449,0.007516648189186449,0.007516648189186449,0.007516648189186449
0.014611639196202455,0.014611639196202455,0.014611639196202455,0.014611639196202455,0.014611639196202455
0.02380126047082381,0.02380126047082381,0.02380126047082381,0.02380126047082381,0.02380126047082381
23.67998602666579,23.67998602666579,23.67998602666579,23.67998602666579,23.67998602666579
22.89381453213531,22.89381453213531,22.89381453213531,22.89381453213531,22.89381453213531
22.3688362395414,22.3688362395414,22.3688362395414,22.3688362395414,22.3688362395414
21.8859285832576,21.8859285832576,21.8859285832576,21.8859285832576,21.8859285832576
0.3968112251261882,0.3968112251261882,0.3968112251261882,0.3968112251261882,0.3968112251261882
0.30794655681945093,0.30794655681945093,0.30794655681945093,0.30794655681945093,0.30794655681945093
0.2777450318916123,0.2777450318916123,0.2777450318916123,0.2777450318916123,0.2777450318916123
0.27851726331807214,0.27851726331807214,0.27851726331807214,0.27851726331807214,0.27851726331807214
0.944,0.9574999999999999,0.9555,0.953,0.9575000000000001
0.9085000000000001,0.9034999999999999,0.9039999999999999,0.9025000000000001,0.906
0.858,0.858,0.8559999999999999,0.8625,0.8605
0.7985,0.7905,0.7959999999999999,0.7909999999999999,0.7915
0.0121037184369102,0.012449899597988735,0.0147817454990945,0.013360389215887373,0.015411035007422436
0.024010414407085928,0.015378556499229718,0.009695359714832668,0.013322912594474228,0.007516648189186449
0.009137833441248551,0.01017349497468791,0.01124722187920202,0.013322912594474235,0.014611639196202455
0.02532785028382789,0.02585536694769579,0.02294558781116753,0.024114311103574995,0.02380126047082381
23.875284356861084,23.897241515388917,23.71416985931947,23.60031981821907,23.67998602666579
22.514392464628397,22.539189832672157,22.71439988645902,22.78482554837324,22.893814532135305
21.875450308388466,21.991125482560413,22.013994893475694,22.211020657441264,22.3688362395414
21.254725613951685,21.31419040960096,21.58927235219725,21.708838994268106,21.885928583257602
0.6080861813866943,0.25479584763791163,0.5219342777675491,0.41031369828281616,0.39681122512618683
0.5681133555827541,0.3259365879329558,0.36860562899926363,0.2240819196258577,0.3079465568194513
0.2835472475596187,0.28214853509712384,0.3487011964952211,0.30316487220540955,0.2777450318916145
0.3034405802857917,0.31485191782826094,0.33426699491577255,0.2705383460922989,0.27851726331807236
