model_name,alpha,num_calib,num_val,num_seeds,pcp_prob,pt_bias,pt_index_range,smoothed_p_values,randomized_tau,max_eval_samples,live_line_progress,dataset_dir,avg_RAPS_S,std_RAPS_S,avg_RAPS_N,std_RAPS_N,avg_RAPS_U,std_RAPS_U,avg_RAPS_F,std_RAPS_F,avg_RAPS_M,std_RAPS_M,avg_RAPS_E,std_RAPS_E,avg_RAPS_OU,std_RAPS_OU,avg_RAPS_OF,std_RAPS_OF,avg_RAPS_OM,std_RAPS_OM,avg_RAPS_OE,std_RAPS_OE,avg_PT_RAPS_S,std_PT_RAPS_S,avg_PT_RAPS_N,std_PT_RAPS_N,avg_PT_RAPS_U,std_PT_RAPS_U,avg_PT_RAPS_F,std_PT_RAPS_F,avg_PT_RAPS_M,std_PT_RAPS_M,avg_PT_RAPS_E,std_PT_RAPS_E,avg_PT_RAPS_OU,std_PT_RAPS_OU,avg_PT_RAPS_OF,std_PT_RAPS_OF,avg_PT_RAPS_OM,std_PT_RAPS_OM,avg_PT_RAPS_OE,std_PT_RAPS_OE,avg_RAPS_true_p,avg_PT_RAPS_true_p
VGG16,0.1,10000,,5,0.95,40,300,True,False,,True,/root/CP/classification_task/imagenet_val,210.64482563076461,1.291244736187891,303.26149999999996,0.14500475854260794,0.9278623878014743,0.00124052750157911,209.69634627038766,1.2908519494287514,1.0,0.0,302.26149999999996,0.14500475854260794,0.9396633895607358,0.0009609714871789672,210.18726086197404,1.2927125168254154,1.0,0.0,302.36098499999997,0.1410815319239043,237.55752038637655,1.0433958874182356,293.19933499999996,0.5863849551702326,0.884724344736818,0.0007570516118177738,236.6541826033597,1.0435672752764744,0.9498049999999999,0.0006836300168950969,292.24953000000005,0.5861969354235745,0.8953856299899174,0.0006023616314674309,237.09726571820337,1.0458254233129716,0.9498049999999999,0.0006836300168950969,292.29963000000004,0.5838493849872499,0.45756476879050556,0.4602546681730841
