model_name,alpha,num_calib,num_val,num_seeds,pcp_prob,pt_bias,pt_index_range,smoothed_p_values,randomized_tau,max_eval_samples,live_line_progress,dataset_dir,avg_RAPS_S,std_RAPS_S,avg_RAPS_N,std_RAPS_N,avg_RAPS_U,std_RAPS_U,avg_RAPS_F,std_RAPS_F,avg_RAPS_M,std_RAPS_M,avg_RAPS_E,std_RAPS_E,avg_RAPS_OU,std_RAPS_OU,avg_RAPS_OF,std_RAPS_OF,avg_RAPS_OM,std_RAPS_OM,avg_RAPS_OE,std_RAPS_OE,avg_PT_RAPS_S,std_PT_RAPS_S,avg_PT_RAPS_N,std_PT_RAPS_N,avg_PT_RAPS_U,std_PT_RAPS_U,avg_PT_RAPS_F,std_PT_RAPS_F,avg_PT_RAPS_M,std_PT_RAPS_M,avg_PT_RAPS_E,std_PT_RAPS_E,avg_PT_RAPS_OU,std_PT_RAPS_OU,avg_PT_RAPS_OF,std_PT_RAPS_OF,avg_PT_RAPS_OM,std_PT_RAPS_OM,avg_PT_RAPS_OE,std_PT_RAPS_OE,avg_RAPS_true_p,avg_PT_RAPS_true_p
DenseNet161,0.1,10000,,5,0.95,40,300,True,False,,True,/root/CP/classification_task/imagenet_val,212.14513302674717,0.9433645128363622,302.01546499999995,0.016243688004879055,0.9414236498765358,0.0013635720009207203,211.18942678733643,0.9428019802350367,1.0,0.0,301.01546499999995,0.016243688004879055,0.9466717544707677,0.0011587720336869948,211.72140655622766,0.9446926777042909,1.0,0.0,301.11460999999997,0.0152504311414415,238.91173195221,0.7479049609242859,289.260005,0.5272296590196625,0.8969992628164846,0.0011682490581619543,238.00184979937154,0.7477760465583488,0.9498049999999999,0.0006836300168950969,288.3102,0.5267061574065625,0.9017348431765809,0.0010355102236946525,238.48209518765003,0.7492302623414387,0.9498049999999999,0.0006836300168950969,288.361195,0.5239839910245311,0.4237264705195297,0.4296367645600309
