model_name,alpha,num_calib,num_val,num_seeds,pcp_prob,pt_bias,pt_index_range,smoothed_p_values,randomized_tau,max_eval_samples,live_line_progress,dataset_dir,avg_RAPS_S,std_RAPS_S,avg_RAPS_N,std_RAPS_N,avg_RAPS_U,std_RAPS_U,avg_RAPS_F,std_RAPS_F,avg_RAPS_M,std_RAPS_M,avg_RAPS_E,std_RAPS_E,avg_RAPS_OU,std_RAPS_OU,avg_RAPS_OF,std_RAPS_OF,avg_RAPS_OM,std_RAPS_OM,avg_RAPS_OE,std_RAPS_OE,avg_PT_RAPS_S,std_PT_RAPS_S,avg_PT_RAPS_N,std_PT_RAPS_N,avg_PT_RAPS_U,std_PT_RAPS_U,avg_PT_RAPS_F,std_PT_RAPS_F,avg_PT_RAPS_M,std_PT_RAPS_M,avg_PT_RAPS_E,std_PT_RAPS_E,avg_PT_RAPS_OU,std_PT_RAPS_OU,avg_PT_RAPS_OF,std_PT_RAPS_OF,avg_PT_RAPS_OM,std_PT_RAPS_OM,avg_PT_RAPS_OE,std_PT_RAPS_OE,avg_RAPS_true_p,avg_PT_RAPS_true_p
Inception,0.1,10000,,5,0.95,40,300,True,False,,True,/root/CP/classification_task/imagenet_val,217.3212222660324,0.8498673338352017,304.0883,0.03267530795569162,0.9472785960660609,0.000910088564583698,216.36284333511134,0.8492243089376734,1.0,0.0,303.0883,0.03267530795569162,0.9508379475839005,0.000846109659750633,216.90244190390112,0.8487334982321322,1.0,0.0,303.18775500000004,0.03127327693095607,243.5832950135747,0.7284391086601821,297.24238,0.7611494205147964,0.9022887400254342,0.0009256894553590957,242.67099243104258,0.7279456567167905,0.9498049999999999,0.0006836300168950969,296.292575,0.7606999853753214,0.9054979481617244,0.0008949366734591191,243.15807783446212,0.7277893573021709,0.9498049999999999,0.0006836300168950969,296.341975,0.7589873277927731,0.41878036213125414,0.4252171791124342
